AirTemperature,RelativeH,AirPressure,WindDirection,WindSpeed,Ant1RefractionEL,Ant2refractionEL,Ant9refractionEL,Ant4refractionEL,Ant5refractionEL,Ant6refractionEL,Ant7refractionEL,Ant1PoitingEL,Ant2PoitingEL,Ant3PoitingEL,Ant4PoitingEL,Ant5PoitingEL,Ant6PoitingEL,Ant7PoitingEL,Ant1ScanEL,Ant2ScanEL,Ant3ScanEL,Ant4ScanEL,Ant5ScanEL,Ant6ScanEL,Ant7ScanEL,Ant1PointingAZ,Ant2PointingAZ,Ant3PointingAZ,Ant4PointingAZ,Ant5PointingAZ,Ant6PointingAZ,Ant7PointingAZ,Ant1refractionAZ,Ant2refractionAZ,Ant3refractionAZ,Ant4refractionAZ,Ant5refractionAZ,Ant6refractionAZ,Ant7refractionAZ,Ant1ScanAZ,Ant2ScanAZ,Ant3ScanAZ,Ant4ScanAZ,Ant5ScanAZ,Ant6ScanAZ,Ant7ScanAZ,AmpHH1,phaseHH1,AmpHH2,phaseHH2,AmpHH3,phaseHH3,AmpHH4,phaseHH4,AmpHH5,phaseHH5,AmpHH6,phaseHH6,AmpHH7,phaseHH7,AmpVV1,phaseVV1,AmpVV2,phaseVV2,AmpVV3,phaseVV3,AmpVV4,phaseVV4,AmpVV5,phaseVV5,AmpVV6,phaseVV6,AmpVV7,phaseVV7
1.521901395442862714e+01,3.487882559028370366e+01,9.012982574226728048e+02,1.237471255715636573e+02,1.749590770481230795e+00,1.598005577094470375e+01,1.598006393960517535e+01,1.597984199964030871e+01,1.597971688919362876e+01,1.597972389321035713e+01,1.598031871892824896e+01,1.597891312267645247e+01,1.611134482360708375e+01,1.619110717780713316e+01,1.596475333103295569e+01,1.611721189557092160e+01,1.595590460351637141e+01,1.579957808684287457e+01,1.605496717766252601e+01,1.592602325721484036e+01,1.592602467910786856e+01,1.592573900954495691e+01,1.592568981499152869e+01,1.592566213393610397e+01,1.592614204330993033e+01,1.592491513182607932e+01,1.477938716503548733e+02,1.477875849756401294e+02,1.478860989755369815e+02,1.480273364229848596e+02,1.480174375210621065e+02,1.478870731480084828e+02,1.480470229756969331e+02,1.479307480185143220e+02,1.479306575535359798e+02,1.479308663727888131e+02,1.479310293101033267e+02,1.479309779957546311e+02,1.479309888840168128e+02,1.479312286769014690e+02,1.479307834250721498e+02,1.479306074838154359e+02,1.479308663727888131e+02,1.479310293101033267e+02,1.479310028721028516e+02,1.479309150593158506e+02,1.479312169984611955e+02,9.323859959840774536e-02,-5.584811568260192871e-01,9.656717628240585327e-02,3.099523305892944336e+00,9.982227534055709839e-02,2.461830139160156250e+00,9.337282925844192505e-02,2.265501260757446289e+00,9.921037405729293823e-02,0.000000000000000000e+00,9.892441332340240479e-02,3.036617279052734375e+00,9.754671156406402588e-02,-2.070853710174560547e+00,8.944589644670486450e-02,-4.184906482696533203e-01,1.010529547929763794e-01,1.776631951332092285e+00,9.385397285223007202e-02,6.835536956787109375e-01,9.031209349632263184e-02,-3.686902821063995361e-01,1.037985309958457947e-01,5.476321978357956421e-13,9.814696758985519409e-02,1.077335596084594727e+00,9.650106728076934814e-02,2.562039375305175781e+00
1.536107900519770375e+01,3.520044199813424513e+01,9.017912353784311108e+02,1.212991311296731851e+02,1.364681963156083810e+00,1.126111586989922486e+01,1.126102161423629155e+01,1.126082116549848422e+01,1.126073935234777146e+01,1.126086907059234576e+01,1.126132359222011914e+01,1.125989556605574293e+01,1.139462709280595654e+01,1.147166754101316499e+01,1.124660623755075584e+01,1.139781893362969534e+01,1.123394769238972124e+01,1.107730122861479316e+01,1.133534627362565672e+01,1.118427808956348812e+01,1.118410176741493700e+01,1.118385705021808896e+01,1.118388408197686879e+01,1.118393413155984462e+01,1.118442174635259434e+01,1.118310584760710036e+01,1.536487383257299371e+02,1.536443172036134115e+02,1.537384119800578048e+02,1.538784226893878326e+02,1.538644472528758911e+02,1.537333985256627216e+02,1.539043967073957901e+02,1.537832275682645786e+02,1.537830483395840417e+02,1.537833636823882557e+02,1.537834309809604747e+02,1.537834661589271548e+02,1.537835284354517000e+02,1.537837559142173518e+02,1.537831865914921252e+02,1.537830022844503617e+02,1.537833636823882557e+02,1.537834593490470070e+02,1.537833913627857783e+02,1.537835282306103863e+02,1.537837559142173518e+02,9.560397267341613770e-02,-7.343040108680725098e-01,9.442292898893356323e-02,3.103917837142944336e+00,1.029535606503486633e-01,2.430270910263061523e+00,9.109650552272796631e-02,2.189940452575683594e+00,1.065327376127243042e-01,0.000000000000000000e+00,1.006791889667510986e-01,2.822674274444580078e+00,9.842748194932937622e-02,-2.177886009216308594e+00,9.105396270751953125e-02,-5.867118239402770996e-01,9.686699509620666504e-02,1.781748533248901367e+00,9.557862579822540283e-02,6.428912281990051270e-01,8.539888262748718262e-02,-4.212026596069335938e-01,1.096344664692878723e-01,2.909064378275871832e-10,9.884062409400939941e-02,8.705808520317077637e-01,9.680110961198806763e-02,2.459336519241333008e+00
1.531493938005887578e+01,3.544705247768988698e+01,9.019400478567313257e+02,1.253565823974815459e+02,1.480070295475673481e+00,1.638246337337047009e+01,1.638247137687350730e+01,1.638201021327358831e+01,1.638213538950033765e+01,1.638214766622493457e+01,1.638263666583883094e+01,1.638159342417719344e+01,1.651360464016680396e+01,1.659335484481707113e+01,1.636690781258737459e+01,1.651959910449973989e+01,1.635851254008141709e+01,1.620228480328514920e+01,1.645735271625975926e+01,1.632981241802403360e+01,1.632973107157636861e+01,1.632927587993512120e+01,1.632938580827713082e+01,1.632943492734108304e+01,1.632989444873009077e+01,1.632864972023100236e+01,1.475287345998602859e+02,1.475223557414105642e+02,1.476212881248897304e+02,1.477626406514116297e+02,1.477531080245631756e+02,1.476227094979498702e+02,1.477816883880605019e+02,1.476659463310115825e+02,1.476658028260737012e+02,1.476659788950674397e+02,1.476660966967536694e+02,1.476660616985521983e+02,1.476661154347416982e+02,1.476663891185936279e+02,1.476658741819772160e+02,1.476657620629356131e+02,1.476659788950674397e+02,1.476661167523533607e+02,1.476661368908386862e+02,1.476660608850276901e+02,1.476664137640588308e+02,9.492798894643783569e-02,-7.487279772758483887e-01,9.694399684667587280e-02,3.109431266784667969e+00,1.011944934725761414e-01,2.417034626007080078e+00,9.027501195669174194e-02,2.200259685516357422e+00,1.052038818597793579e-01,0.000000000000000000e+00,1.004507839679718018e-01,2.825110197067260742e+00,9.963548183441162109e-02,-2.194185733795166016e+00,9.057065844535827637e-02,-6.073687672615051270e-01,9.968498349189758301e-02,1.782360911369323730e+00,9.446273744106292725e-02,6.266729831695556641e-01,8.495867997407913208e-02,-4.130591750144958496e-01,1.082682907581329346e-01,3.100812662193419555e-10,9.810686856508255005e-02,8.718177080154418945e-01,9.770403802394866943e-02,2.439133167266845703e+00
1.538152983506433635e+01,3.680427726843284830e+01,9.012350601141350808e+02,1.313542300170090016e+02,1.470139826280615569e+00,1.649754849158202319e+01,1.649753048974739755e+01,1.649724725517281954e+01,1.649705039078600777e+01,1.649723147672095536e+01,1.649759668179461514e+01,1.649631255649152806e+01,1.662874604095249254e+01,1.670850330643249038e+01,1.648205817954162811e+01,1.663465027858129375e+01,1.647377852325253045e+01,1.631743730631198019e+01,1.657237397778025567e+01,1.644515450900980724e+01,1.644508046329993434e+01,1.644460707579936809e+01,1.644452117942260827e+01,1.644467153399552117e+01,1.644506784217372086e+01,1.644384485516572170e+01,1.474541897141058655e+02,1.474477640304980639e+02,1.475466812243225831e+02,1.476881622910721887e+02,1.476787538032635041e+02,1.475482996509985298e+02,1.477070550184394904e+02,1.475913871908118153e+02,1.475912724653750843e+02,1.475914314625287034e+02,1.475915641279335659e+02,1.475915806537332742e+02,1.475915435372940863e+02,1.475918405973789049e+02,1.475913950064957305e+02,1.475912582877231216e+02,1.475914314625287034e+02,1.475915641279335659e+02,1.475916406746414395e+02,1.475916202093828815e+02,1.475918405973789049e+02,9.309759736061096191e-02,-7.488532662391662598e-01,9.905029088258743286e-02,3.094635009765625000e+00,1.001429110765457153e-01,2.419893264770507812e+00,9.006998687982559204e-02,2.205275297164916992e+00,1.031356453895568848e-01,0.000000000000000000e+00,1.004987135529518127e-01,2.825662374496459961e+00,1.014190688729286194e-01,-2.189469099044799805e+00,8.937644213438034058e-02,-6.139425039291381836e-01,1.020428165793418884e-01,1.766185522079467773e+00,9.405032545328140259e-02,6.259009838104248047e-01,8.489011228084564209e-02,-4.130961596965789795e-01,1.066526100039482117e-01,3.147786753476822241e-10,9.768273681402206421e-02,8.656959533691406250e-01,9.891884028911590576e-02,2.442838668823242188e+00
1.508531613507470581e+01,3.661536851491327127e+01,9.013265029412792728e+02,1.313352375586976279e+02,2.135837968115033014e+00,1.661277850479628881e+01,1.661262927278297852e+01,1.661251861418501008e+01,1.661225804048791233e+01,1.661251631163752052e+01,1.661305988330984107e+01,1.661168751493965701e+01,1.674381307699351851e+01,1.682388580422683688e+01,1.659710415406614814e+01,1.674989170454968246e+01,1.658902614290290956e+01,1.643295523634435895e+01,1.668792904219683493e+01,1.656088695603391159e+01,1.656089887226453428e+01,1.656043742600823165e+01,1.656029441608515640e+01,1.656041316259962670e+01,1.656081943986163907e+01,1.655950413413890132e+01,1.473799529442104870e+02,1.473734348139273038e+02,1.474726321537756348e+02,1.476140189033438332e+02,1.476047365656293664e+02,1.474742556783170357e+02,1.476327530405957305e+02,1.475172438272626039e+02,1.475170839400201714e+02,1.475174039868347222e+02,1.475173912760247958e+02,1.475174055942825930e+02,1.475173915610819506e+02,1.475176847513046141e+02,1.475172632139758946e+02,1.475170518618881204e+02,1.475173748683176029e+02,1.475173912760247958e+02,1.475174065835917929e+02,1.475173796640570743e+02,1.475176847513046141e+02,9.154394268989562988e-02,-7.234813570976257324e-01,9.831070154905319214e-02,3.086316823959350586e+00,1.010200902819633484e-01,2.416911363601684570e+00,9.122743457555770874e-02,2.197273492813110352e+00,1.009573265910148621e-01,0.000000000000000000e+00,1.006647571921348572e-01,2.844135522842407227e+00,9.991709142923355103e-02,-2.190884828567504883e+00,8.786990493535995483e-02,-5.931509733200073242e-01,1.013556718826293945e-01,1.752747297286987305e+00,9.471493959426879883e-02,6.231327056884765625e-01,8.619177341461181641e-02,-4.293952286243438721e-01,1.050309911370277405e-01,3.196387321491300781e-10,9.838507324457168579e-02,8.789209723472595215e-01,9.714298695325851440e-02,2.442775726318359375e+00
1.511140710442964519e+01,3.699042507881214448e+01,9.018155177555070168e+02,1.449792725492970646e+02,1.973014257448707065e+00,1.672653319719778864e+01,1.672648181785222476e+01,1.672599111288725027e+01,1.672595751700370670e+01,1.672604422324246798e+01,1.672654101371466595e+01,1.672526938198961588e+01,1.685753258860064818e+01,1.693724304423232496e+01,1.671079620606649385e+01,1.686353020629277921e+01,1.670272021096801751e+01,1.654652382395691035e+01,1.680129986132707032e+01,1.667467962471407361e+01,1.667449945887252483e+01,1.667419170976711840e+01,1.667420294864517416e+01,1.667423896186738830e+01,1.667472395918553474e+01,1.667345764310564249e+01,1.473072726100436967e+02,1.473006995061575708e+02,1.474000446147957177e+02,1.475414444141773345e+02,1.475323158876086040e+02,1.474016933234122178e+02,1.475600100692844308e+02,1.474446855639304772e+02,1.474444665116190549e+02,1.474447669711188951e+02,1.474448529903418432e+02,1.474448836009195816e+02,1.474448038825335914e+02,1.474450954410813210e+02,1.474446088229775853e+02,1.474444255509319817e+02,1.474447669711188951e+02,1.474448529903418432e+02,1.474448637873076677e+02,1.474448438911281869e+02,1.474450954410813210e+02,9.069035947322845459e-02,-6.792905330657958984e-01,9.780518710613250732e-02,3.115004062652587891e+00,1.015828400850296021e-01,2.419664382934570312e+00,9.393224865198135376e-02,2.174229621887207031e+00,9.853807091712951660e-02,0.000000000000000000e+00,1.007327213883399963e-01,2.855297327041625977e+00,9.846631437540054321e-02,-2.241568088531494141e+00,8.734472841024398804e-02,-5.594586133956909180e-01,1.004847288131713867e-01,1.771257281303405762e+00,9.585755318403244019e-02,6.197577714920043945e-01,8.857131004333496094e-02,-4.647166728973388672e-01,1.025676429271697998e-01,3.109496549136281374e-10,9.850312769412994385e-02,8.807634711265563965e-01,9.509132802486419678e-02,2.387412309646606445e+00
1.506688550348270184e+01,3.550257719185324845e+01,9.018910141854651101e+02,1.281669718322620213e+02,2.402546340120226276e+00,1.684208716105558068e+01,1.684176316901585935e+01,1.684160981468164309e+01,1.684141839084990266e+01,1.684148447812045646e+01,1.684206706132428621e+01,1.684048894401778540e+01,1.697317091768974251e+01,1.705284449238504862e+01,1.682617673434686623e+01,1.697888764324616773e+01,1.681829866342533109e+01,1.666196800959525959e+01,1.691660518950481773e+01,1.679054455492648756e+01,1.679071970052875784e+01,1.679013965450309698e+01,1.679011120776800325e+01,1.679030320744411142e+01,1.679065914579260621e+01,1.678965199176159473e+01,1.472338322860399273e+02,1.472272035587660639e+02,1.473266162860277575e+02,1.474680086496100557e+02,1.474589315402813554e+02,1.473284562859063840e+02,1.474864804502751099e+02,1.473711920904462431e+02,1.473710380695782192e+02,1.473713204525584786e+02,1.473714254864675866e+02,1.473714109109391472e+02,1.473713390835295058e+02,1.473716504414935287e+02,1.473712348625947754e+02,1.473710174300705376e+02,1.473713222000667713e+02,1.473713964135142760e+02,1.473713711027683360e+02,1.473714101918813526e+02,1.473716504414935287e+02,9.176015108823776245e-02,-6.612947583198547363e-01,9.952580183744430542e-02,3.112075567245483398e+00,1.010455563664436340e-01,2.425664424896240234e+00,9.584885835647583008e-02,2.162398338317871094e+00,9.575060755014419556e-02,-1.753094544532096677e-11,1.001436114311218262e-01,2.894517421722412109e+00,1.006942540407180786e-01,-2.230533599853515625e+00,8.838424831628799438e-02,-5.507772564888000488e-01,1.015716418623924255e-01,1.754313349723815918e+00,9.591164439916610718e-02,6.205945611000061035e-01,9.080172330141067505e-02,-4.893701970577239990e-01,9.992624074220657349e-02,3.359674760616826461e-10,9.795293211936950684e-02,9.126554131507873535e-01,9.747271239757537842e-02,2.390300512313842773e+00
1.515666877818084046e+01,3.513692620099410391e+01,9.014843995863810733e+02,1.299469189829793834e+02,2.260198007695888300e+00,4.781061210925221516e+00,4.780554217906838765e+00,4.780871452228998564e+00,4.780846488406795380e+00,4.780900661279019914e+00,4.781677746363650172e+00,4.780272754769714361e+00,4.924100000000000144e+00,4.983628534760088158e+00,4.766928786183421529e+00,4.918046301608934634e+00,4.749565807510514048e+00,4.594800000000000217e+00,4.855000000000000426e+00,4.610453739641526383e+00,4.610241766486047332e+00,4.610224064292897772e+00,4.610240738494271184e+00,4.610374471463610568e+00,4.610977120188278988e+00,4.609709464885989760e+00,1.763480680855896878e+02,1.763452717218262649e+02,1.764352899036225608e+02,1.765733768938998196e+02,1.765538208940957645e+02,1.764194880853581822e+02,1.766072214783955303e+02,1.764794847313373793e+02,1.764791715708392985e+02,1.764795876449798300e+02,1.764797296506625344e+02,1.764797634864654015e+02,1.764799283240295154e+02,1.764799978681689936e+02,1.764794847926574732e+02,1.764791715903245688e+02,1.764795690265840449e+02,1.764797296506625344e+02,1.764798404049573151e+02,1.764799062002534811e+02,1.764799978681689936e+02,9.417195618152618408e-02,-6.364715695381164551e-01,1.008067727088928223e-01,3.128988504409790039e+00,9.980986267328262329e-02,2.450268745422363281e+00,9.695612639188766479e-02,2.168781280517578125e+00,9.364061057567596436e-02,-3.585193253385909884e-11,9.876419603824615479e-02,2.904782295227050781e+00,1.025340706110000610e-01,-2.185231447219848633e+00,9.021034091711044312e-02,-5.264779925346374512e-01,1.023378372192382812e-01,1.771325588226318359e+00,9.507769346237182617e-02,6.487830877304077148e-01,9.225489944219589233e-02,-4.910192489624023438e-01,9.779145568609237671e-02,3.433016371179320458e-10,9.694238752126693726e-02,9.223114252090454102e-01,9.925588220357894897e-02,2.431165933609008789e+00
1.509060382100717312e+01,3.650778883955551635e+01,9.010388761279847358e+02,1.474095343562245546e+02,2.029145068788345441e+00,4.794632538230567675e+00,4.794273227875291532e+00,4.794387060235600906e+00,4.794360473758938923e+00,4.794581524020317786e+00,4.795314804575198764e+00,4.793772653348060686e+00,4.937638300690937676e+00,4.997099999999999653e+00,4.780499999999999972e+00,4.931668096889854525e+00,4.763144388084918468e+00,4.608366206229876916e+00,4.868463881142693239e+00,4.624087856095226989e+00,4.623642982516249944e+00,4.623623615113310770e+00,4.623762208852806310e+00,4.623979650162920230e+00,4.624600792077290912e+00,4.623312085891963186e+00,1.762374169931773338e+02,1.762345188113575603e+02,1.763246369931599986e+02,1.764627279024200845e+02,1.764431224478481113e+02,1.763088351749364051e+02,1.764965388113402014e+02,1.763687985939170630e+02,1.763684270832710865e+02,1.763689186255911352e+02,1.763690764118715890e+02,1.763690906496312607e+02,1.763692092468522787e+02,1.763693188517314354e+02,1.763688404161106575e+02,1.763684288912837985e+02,1.763689186255911352e+02,1.763690764118715890e+02,1.763690907928825595e+02,1.763692827025004988e+02,1.763693189327455570e+02,9.551960974931716919e-02,-6.360726356506347656e-01,1.005964055657386780e-01,-3.139425992965698242e+00,9.943460673093795776e-02,2.482162475585937500e+00,9.776763617992401123e-02,2.188902378082275391e+00,9.380242228507995605e-02,-3.579008617249357371e-11,9.842562675476074219e-02,2.914719581604003906e+00,1.017957180738449097e-01,-2.125003099441528320e+00,9.194787591695785522e-02,-5.277916193008422852e-01,1.024132743477821350e-01,1.784653306007385254e+00,9.463149309158325195e-02,6.817900538444519043e-01,9.342861175537109375e-02,-4.815597236156463623e-01,9.752081334590911865e-02,3.270416992773306220e-10,9.654020518064498901e-02,9.283378124237060547e-01,9.864342957735061646e-02,2.484380483627319336e+00
1.518475215942803835e+01,3.501925055223866678e+01,9.020539918114624243e+02,1.399726787033566211e+02,2.632704784756334959e+00,1.186970913788917059e+01,1.187435891584293834e+01,1.185022362141485530e+01,1.186726048318690729e+01,1.186215007664385723e+01,1.185439699270958691e+01,1.186869299829367819e+01,1.200678775915825192e+01,1.207980023577431972e+01,1.183936112203787872e+01,1.200059595815625357e+01,1.183241989656703375e+01,1.167023364483094738e+01,1.194746168283515964e+01,1.179960659041695514e+01,1.179824449482226179e+01,1.177703562868413556e+01,1.178982166424132316e+01,1.178902826998138842e+01,1.177827210143223979e+01,1.180212299949256227e+01,1.624674673550750867e+02,1.624379036598988932e+02,1.625878545131557189e+02,1.627182720962517237e+02,1.626638626285081841e+02,1.625686653818793843e+02,1.627442749815103866e+02,1.626023624503525582e+02,1.625746816263252015e+02,1.626318526194943956e+02,1.626233055374143248e+02,1.625812392777159801e+02,1.626218691288718787e+02,1.626242265919148338e+02,1.626026068955735582e+02,1.625747323501419146e+02,1.626318526194943956e+02,1.626233055374143248e+02,1.625820598007224476e+02,1.626211467736349050e+02,1.626242265919148338e+02,9.554971009492874146e-02,-6.468607187271118164e-01,1.009560674428939819e-01,3.121571302413940430e+00,9.840638935565948486e-02,2.498688459396362305e+00,9.734510630369186401e-02,2.200272798538208008e+00,9.623654186725616455e-02,-3.488484848213069256e-11,9.898787736892700195e-02,2.899167060852050781e+00,9.871527552604675293e-02,-2.102908611297607422e+00,9.203807264566421509e-02,-5.394025444984436035e-01,1.030148491263389587e-01,1.765087604522705078e+00,9.358400851488113403e-02,7.002101540565490723e-01,9.380687028169631958e-02,-4.720995128154754639e-01,9.986032545566558838e-02,3.193798281397874916e-10,9.693734347820281982e-02,9.154409170150756836e-01,9.580782055854797363e-02,2.502732992172241211e+00
